sub_id,trial_num,dot,age,gender,itemprompt,trial_type,rt,left_quant,center_quant,right_quant,audio_prompt,bookl_1,bookl_2,bookl_3,bookl_4,bookc_1,bookc_2,bookc_3,bookc_4,bookr_1,bookr_2,bookr_3,bookr_4,all1,all2,all3,all4,some1,some2,some3,some4,none1,none2,none3,none4,item1,item2,item3,selection_side,correct,selection_type
pilot_12,10,12/13/15,6.370978782,male,zipper,none,1933,all,some,none,nonezipper,images/zipper.png,images/zipper.png,images/zipper.png,images/zipper.png,images/sock.png,images/zipper.png,images/zipper.png,images/sock.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,zipper,zipper,zipper,zipper,sock,zipper,zipper,sock,shoe,shoe,shoe,shoe,zipper,sock,shoe,R,Y,none
pilot_12,11,12/13/15,6.370978782,male,frog,some,2729,some,all,none,somefrog,images/frog.png,images/cow.png,images/cow.png,images/frog.png,images/frog.png,images/frog.png,images/frog.png,images/frog.png,images/duck.png,images/duck.png,images/duck.png,images/duck.png,frog,frog,frog,frog,frog,cow,cow,frog,duck,duck,duck,duck,frog,cow,duck,L,Y,some
pilot_12,12,12/13/15,6.370978782,male,lion,some,2340,some,none,all,somelion,images/sheep.png,images/sheep.png,images/lion.png,images/lion.png,images/horse.png,images/horse.png,images/horse.png,images/horse.png,images/lion.png,images/lion.png,images/lion.png,images/lion.png,lion,lion,lion,lion,sheep,sheep,lion,lion,horse,horse,horse,horse,lion,sheep,horse,L,Y,some
pilot_12,13,12/13/15,6.370978782,male,book,none,4936,some,all,none,nonebook,images/book.png,images/book.png,images/balloon.png,images/balloon.png,images/book.png,images/book.png,images/book.png,images/book.png,images/bike.png,images/bike.png,images/bike.png,images/bike.png,book,book,book,book,book,book,balloon,balloon,bike,bike,bike,bike,book,balloon,bike,R,Y,none
pilot_12,14,12/13/15,6.370978782,male,firetruck,none,2167,all,some,none,nonefiretruck,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/chair.png,images/firetruck.png,images/chair.png,images/firetruck.png,images/present.png,images/present.png,images/present.png,images/present.png,firetruck,firetruck,firetruck,firetruck,chair,firetruck,chair,firetruck,present,present,present,present,firetruck,chair,present,R,Y,none
pilot_12,15,12/13/15,6.370978782,male,bell,some,2821,some,none,all,somebell,images/bell.png,images/drum.png,images/bell.png,images/drum.png,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,images/bell.png,images/bell.png,images/bell.png,images/bell.png,bell,bell,bell,bell,bell,drum,bell,drum,soccer,soccer,soccer,soccer,bell,drum,soccer,L,Y,some
pilot_12,16,12/13/15,6.370978782,male,guitar,all,2201,none,all,some,allguitar,images/bucket.png,images/bucket.png,images/bucket.png,images/bucket.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/teddybear.png,images/guitar.png,images/teddybear.png,images/guitar.png,guitar,guitar,guitar,guitar,teddybear,guitar,teddybear,guitar,bucket,bucket,bucket,bucket,guitar,teddybear,bucket,C,Y,all
pilot_12,17,12/13/15,6.370978782,male,lamp,none,6269,none,some,all,nonelamp,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/butterfly.png,images/plane.png,images/plane.png,images/lamp.png,images/lamp.png,images/lamp.png,images/lamp.png,images/lamp.png,images/lamp.png,lamp,lamp,lamp,lamp,plane,plane,lamp,lamp,butterfly,butterfly,butterfly,butterfly,lamp,plane,butterfly,L,Y,none
pilot_12,18,12/13/15,6.370978782,male,turtle,some,2262,some,none,all,someturtle,images/turtle.png,images/pig.png,images/turtle.png,images/pig.png,images/tiger.png,images/tiger.png,images/tiger.png,images/tiger.png,images/turtle.png,images/turtle.png,images/turtle.png,images/turtle.png,turtle,turtle,turtle,turtle,turtle,pig,turtle,pig,tiger,tiger,tiger,tiger,turtle,pig,tiger,R,N,all
pilot_12,19,12/13/15,6.370978782,male,partyhat,all,1830,some,all,none,allpartyhat,images/partyhat.png,images/partyhat.png,images/key.png,images/key.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/map.png,images/map.png,images/map.png,images/map.png,partyhat,partyhat,partyhat,partyhat,partyhat,partyhat,key,key,map,map,map,map,partyhat,key,map,C,Y,all
pilot_12,20,12/13/15,6.370978782,male,penguin,none,2813,none,all,some,nonepenguin,images/dog.png,images/dog.png,images/dog.png,images/dog.png,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/cat.png,images/cat.png,images/penguin.png,penguin,penguin,penguin,penguin,penguin,cat,cat,penguin,dog,dog,dog,dog,penguin,cat,dog,L,Y,none
pilot_12,21,12/13/15,6.370978782,male,plate,some,2593,some,none,all,someplate,images/plate.png,images/flower.png,images/flower.png,images/plate.png,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,images/toothbrush.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,plate,plate,plate,plate,plate,flower,flower,plate,toothbrush,toothbrush,toothbrush,toothbrush,plate,flower,toothbrush,L,Y,some
pilot_12,22,12/13/15,6.370978782,male,dress,all,1433,some,none,all,alldress,images/dress.png,images/necklace.png,images/necklace.png,images/dress.png,images/purse.png,images/purse.png,images/purse.png,images/purse.png,images/dress.png,images/dress.png,images/dress.png,images/dress.png,dress,dress,dress,dress,dress,necklace,necklace,dress,purse,purse,purse,purse,dress,necklace,purse,R,Y,all
pilot_12,23,12/13/15,6.370978782,male,spoon,all,1571,some,all,none,allspoon,images/clock.png,images/spoon.png,images/clock.png,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,images/table.png,images/table.png,images/table.png,images/table.png,spoon,spoon,spoon,spoon,clock,spoon,clock,spoon,table,table,table,table,spoon,clock,table,C,Y,all
pilot_12,24,12/13/15,6.370978782,male,hat,all,615,all,some,none,allhat,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/glasses.png,images/glasses.png,images/hat.png,images/hat.png,images/shirt.png,images/shirt.png,images/shirt.png,images/shirt.png,hat,hat,hat,hat,glasses,glasses,hat,hat,shirt,shirt,shirt,shirt,hat,glasses,shirt,L,Y,all
pilot_12,25,12/13/15,6.370978782,male,apple,some,2343,all,none,some,someapple,images/apple.png,images/apple.png,images/apple.png,images/apple.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/banana.png,images/apple.png,images/banana.png,images/apple.png,apple,apple,apple,apple,banana,apple,banana,apple,cake,cake,cake,cake,apple,banana,cake,L,N,all
pilot_12,26,12/13/15,6.370978782,male,mitten,all,5721,none,all,some,allmitten,images/shorts.png,images/shorts.png,images/shorts.png,images/shorts.png,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,images/watch.png,images/mitten.png,images/watch.png,images/mitten.png,mitten,mitten,mitten,mitten,watch,mitten,watch,mitten,shorts,shorts,shorts,shorts,mitten,watch,shorts,C,Y,all
pilot_12,27,12/13/15,6.370978782,male,fish,some,3023,some,all,none,somefish,images/bear.png,images/fish.png,images/fish.png,images/bear.png,images/fish.png,images/fish.png,images/fish.png,images/fish.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,fish,fish,fish,fish,bear,fish,fish,bear,giraffe,giraffe,giraffe,giraffe,fish,bear,giraffe,L,Y,some
pilot_12,28,12/13/15,6.370978782,male,orange,all,2404,some,all,none,allorange,images/donut.png,images/orange.png,images/orange.png,images/donut.png,images/orange.png,images/orange.png,images/orange.png,images/orange.png,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,orange,orange,orange,orange,donut,orange,orange,donut,pizza,pizza,pizza,pizza,orange,donut,pizza,C,Y,all
pilot_12,29,12/13/15,6.370978782,male,comb,none,5393,none,all,some,nonecomb,images/fence.png,images/fence.png,images/fence.png,images/fence.png,images/comb.png,images/comb.png,images/comb.png,images/comb.png,images/stroller.png,images/comb.png,images/comb.png,images/stroller.png,comb,comb,comb,comb,stroller,comb,comb,stroller,fence,fence,fence,fence,comb,stroller,fence,R,N,some
pilot_12,30,12/13/15,6.370978782,male,crayon,none,1876,none,all,some,nonecrayon,images/scissors.png,images/scissors.png,images/scissors.png,images/scissors.png,images/crayon.png,images/crayon.png,images/crayon.png,images/crayon.png,images/paintbrush.png,images/crayon.png,images/crayon.png,images/paintbrush.png,crayon,crayon,crayon,crayon,paintbrush,crayon,crayon,paintbrush,scissors,scissors,scissors,scissors,crayon,paintbrush,scissors,L,Y,none
pilot_13,1,12/15/15,4.221765914,male,plate,some,11671,none,all,some,someplate,images/tree.png,images/tree.png,images/tree.png,images/tree.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/present.png,images/present.png,plate,plate,plate,plate,plate,plate,present,present,tree,tree,tree,tree,plate,present,tree,C,N,all
pilot_13,2,12/15/15,4.221765914,male,pizza,all,10813,all,some,none,allpizza,images/pizza.png,images/pizza.png,images/pizza.png,images/pizza.png,images/popsicle.png,images/pizza.png,images/pizza.png,images/popsicle.png,images/strawberry.png,images/strawberry.png,images/strawberry.png,images/strawberry.png,pizza,pizza,pizza,pizza,popsicle,pizza,pizza,popsicle,strawberry,strawberry,strawberry,strawberry,pizza,popsicle,strawberry,L,Y,all
pilot_13,3,12/15/15,4.221765914,male,bear,all,6435,some,all,none,allbear,images/lion.png,images/bear.png,images/lion.png,images/bear.png,images/bear.png,images/bear.png,images/bear.png,images/bear.png,images/fish.png,images/fish.png,images/fish.png,images/fish.png,bear,bear,bear,bear,lion,bear,lion,bear,fish,fish,fish,fish,bear,lion,fish,C,Y,all
pilot_13,4,12/15/15,4.221765914,male,phone,some,7819,some,all,none,somephone,images/phone.png,images/phone.png,images/chair.png,images/chair.png,images/phone.png,images/phone.png,images/phone.png,images/phone.png,images/car.png,images/car.png,images/car.png,images/car.png,phone,phone,phone,phone,phone,phone,chair,chair,car,car,car,car,phone,chair,car,C,N,all
pilot_13,5,12/15/15,4.221765914,male,tiger,some,14474,some,all,none,sometiger,images/cow.png,images/cow.png,images/tiger.png,images/tiger.png,images/tiger.png,images/tiger.png,images/tiger.png,images/tiger.png,images/duck.png,images/duck.png,images/duck.png,images/duck.png,tiger,tiger,tiger,tiger,cow,cow,tiger,tiger,duck,duck,duck,duck,tiger,cow,duck,C,N,all
pilot_13,6,12/15/15,4.221765914,male,owl,none,10690,all,some,none,noneowl,images/owl.png,images/owl.png,images/owl.png,images/owl.png,images/giraffe.png,images/giraffe.png,images/owl.png,images/owl.png,images/pig.png,images/pig.png,images/pig.png,images/pig.png,owl,owl,owl,owl,giraffe,giraffe,owl,owl,pig,pig,pig,pig,owl,giraffe,pig,R,Y,none
pilot_13,7,12/15/15,4.221765914,male,glasses,all,6891,all,none,some,allglasses,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,images/glasses.png,images/zipper.png,images/glasses.png,images/zipper.png,glasses,glasses,glasses,glasses,glasses,zipper,glasses,zipper,shoe,shoe,shoe,shoe,glasses,zipper,shoe,L,Y,all
pilot_13,8,12/15/15,4.221765914,male,elephant,none,9325,none,some,all,noneelephant,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/elephant.png,images/elephant.png,images/turtle.png,images/turtle.png,images/elephant.png,images/elephant.png,images/elephant.png,images/elephant.png,elephant,elephant,elephant,elephant,elephant,elephant,turtle,turtle,sheep,sheep,sheep,sheep,elephant,turtle,sheep,L,Y,none
pilot_13,9,12/15/15,4.221765914,male,train,none,7086,some,none,all,nonetrain,images/train.png,images/spoon.png,images/train.png,images/spoon.png,images/house.png,images/house.png,images/house.png,images/house.png,images/train.png,images/train.png,images/train.png,images/train.png,train,train,train,train,train,spoon,train,spoon,house,house,house,house,train,spoon,house,C,Y,none
pilot_13,10,12/15/15,4.221765914,male,monkey,some,9551,none,all,some,somemonkey,images/cat.png,images/cat.png,images/cat.png,images/cat.png,images/monkey.png,images/monkey.png,images/monkey.png,images/monkey.png,images/monkey.png,images/frog.png,images/monkey.png,images/frog.png,monkey,monkey,monkey,monkey,monkey,frog,monkey,frog,cat,cat,cat,cat,monkey,frog,cat,C,N,all
pilot_13,11,12/15/15,4.221765914,male,cake,none,10089,all,none,some,nonecake,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/carrot.png,images/carrot.png,images/carrot.png,images/carrot.png,images/cookie.png,images/cake.png,images/cake.png,images/cookie.png,cake,cake,cake,cake,cookie,cake,cake,cookie,carrot,carrot,carrot,carrot,cake,cookie,carrot,C,Y,none
pilot_13,12,12/15/15,4.221765914,male,hat,some,7145,some,all,none,somehat,images/hat.png,images/shorts.png,images/shorts.png,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,hat,hat,hat,hat,hat,shorts,shorts,hat,mitten,mitten,mitten,mitten,hat,shorts,mitten,C,N,all
pilot_13,13,12/15/15,4.221765914,male,stroller,some,9603,none,all,some,somestroller,images/barn.png,images/barn.png,images/barn.png,images/barn.png,images/stroller.png,images/stroller.png,images/stroller.png,images/stroller.png,images/cupcake.png,images/stroller.png,images/cupcake.png,images/stroller.png,stroller,stroller,stroller,stroller,cupcake,stroller,cupcake,stroller,barn,barn,barn,barn,stroller,cupcake,barn,C,N,all
pilot_13,14,12/15/15,4.221765914,male,purse,none,6066,none,all,some,nonepurse,images/watch.png,images/watch.png,images/watch.png,images/watch.png,images/purse.png,images/purse.png,images/purse.png,images/purse.png,images/purse.png,images/dress.png,images/purse.png,images/dress.png,purse,purse,purse,purse,purse,dress,purse,dress,watch,watch,watch,watch,purse,dress,watch,L,Y,none
pilot_13,15,12/15/15,4.221765914,male,fence,some,7692,all,none,some,somefence,images/fence.png,images/fence.png,images/fence.png,images/fence.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/fence.png,images/key.png,images/fence.png,images/key.png,fence,fence,fence,fence,fence,key,fence,key,trafficlight,trafficlight,trafficlight,trafficlight,fence,key,trafficlight,L,N,all
pilot_13,16,12/15/15,4.221765914,male,soccer,some,5181,all,some,none,somesoccer,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,images/drum.png,images/drum.png,images/crayon.png,images/crayon.png,images/crayon.png,images/crayon.png,soccer,soccer,soccer,soccer,soccer,soccer,drum,drum,crayon,crayon,crayon,crayon,soccer,drum,crayon,L,N,all
pilot_13,17,12/15/15,4.221765914,male,plane,none,4295,some,none,all,noneplane,images/comb.png,images/comb.png,images/plane.png,images/plane.png,images/map.png,images/map.png,images/map.png,images/map.png,images/plane.png,images/plane.png,images/plane.png,images/plane.png,plane,plane,plane,plane,comb,comb,plane,plane,map,map,map,map,plane,comb,map,C,Y,none
pilot_13,18,12/15/15,4.221765914,male,pretzel,some,5791,all,none,some,somepretzel,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/apple.png,images/apple.png,images/apple.png,images/apple.png,images/donut.png,images/pretzel.png,images/donut.png,images/pretzel.png,pretzel,pretzel,pretzel,pretzel,donut,pretzel,donut,pretzel,apple,apple,apple,apple,pretzel,donut,apple,L,N,all
pilot_13,19,12/15/15,4.221765914,male,bucket,all,5463,none,some,all,allbucket,images/pencil.png,images/pencil.png,images/pencil.png,images/pencil.png,images/bucket.png,images/teddybear.png,images/teddybear.png,images/bucket.png,images/bucket.png,images/bucket.png,images/bucket.png,images/bucket.png,bucket,bucket,bucket,bucket,bucket,teddybear,teddybear,bucket,pencil,pencil,pencil,pencil,bucket,teddybear,pencil,R,Y,all
pilot_13,20,12/15/15,4.221765914,male,cup,all,4769,none,all,some,allcup,images/flower.png,images/flower.png,images/flower.png,images/flower.png,images/cup.png,images/cup.png,images/cup.png,images/cup.png,images/cup.png,images/cup.png,images/clock.png,images/clock.png,cup,cup,cup,cup,cup,cup,clock,clock,flower,flower,flower,flower,cup,clock,flower,C,Y,all
pilot_13,21,12/15/15,4.221765914,male,firetruck,all,4662,none,all,some,allfiretruck,images/bee.png,images/bee.png,images/bee.png,images/bee.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/partyhat.png,images/firetruck.png,images/firetruck.png,images/partyhat.png,firetruck,firetruck,firetruck,firetruck,partyhat,firetruck,firetruck,partyhat,bee,bee,bee,bee,firetruck,partyhat,bee,C,Y,all
pilot_13,22,12/15/15,4.221765914,male,book,all,3587,none,some,all,allbook,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/paintbrush.png,images/guitar.png,images/guitar.png,images/book.png,images/book.png,images/book.png,images/book.png,images/book.png,images/book.png,book,book,book,book,guitar,guitar,book,book,paintbrush,paintbrush,paintbrush,paintbrush,book,guitar,paintbrush,R,Y,all
