sub_id,trial_num,dot,time,age,sex,english,itemprompt,trial_type,rt,left_quant,center_quant,right_quant,audio_prompt,bookl_1,bookl_2,bookl_3,bookl_4,bookc_1,bookc_2,bookc_3,bookc_4,bookr_1,bookr_2,bookr_3,bookr_4,all1,all2,all3,all4,some1,some2,some3,some4,none1,none2,none3,none4,item1,item2,item3,selection_side,correct,selection_type
12016_12,10,1/20/16,16:01,4.27926078,M,1,stroller,none,5277,all,none,some,nonestroller,images/stroller.png,images/stroller.png,images/stroller.png,images/stroller.png,images/phone.png,images/phone.png,images/phone.png,images/phone.png,images/butterfly.png,images/stroller.png,images/butterfly.png,images/stroller.png,stroller,stroller,stroller,stroller,butterfly,stroller,butterfly,stroller,phone,phone,phone,phone,stroller,butterfly,phone,C,Y,none
12016_12,11,1/20/16,16:01,4.27926078,M,1,soccer,some,4384,all,none,some,somesoccer,images/soccer.png,images/soccer.png,images/soccer.png,images/soccer.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/block.png,images/soccer.png,images/block.png,images/soccer.png,soccer,soccer,soccer,soccer,block,soccer,block,soccer,guitar,guitar,guitar,guitar,soccer,block,guitar,L,N,all
12016_12,12,1/20/16,16:01,4.27926078,M,1,shoe,all,1626,all,some,none,allshoe,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,images/mitten.png,images/mitten.png,images/shoe.png,images/shoe.png,images/dress.png,images/dress.png,images/dress.png,images/dress.png,shoe,shoe,shoe,shoe,mitten,mitten,shoe,shoe,dress,dress,dress,dress,shoe,mitten,dress,L,Y,all
12016_12,13,1/20/16,16:01,4.27926078,M,1,purse,none,7105,all,none,some,nonepurse,images/purse.png,images/purse.png,images/purse.png,images/purse.png,images/watch.png,images/watch.png,images/watch.png,images/watch.png,images/zipper.png,images/purse.png,images/zipper.png,images/purse.png,purse,purse,purse,purse,zipper,purse,zipper,purse,watch,watch,watch,watch,purse,zipper,watch,C,Y,none
12016_12,14,1/20/16,16:01,4.27926078,M,1,tree,some,1822,all,none,some,sometree,images/tree.png,images/tree.png,images/tree.png,images/tree.png,images/fence.png,images/fence.png,images/fence.png,images/fence.png,images/tree.png,images/tree.png,images/bus.png,images/bus.png,tree,tree,tree,tree,tree,tree,bus,bus,fence,fence,fence,fence,tree,bus,fence,L,N,all
12016_12,15,1/20/16,16:01,4.27926078,M,1,key,some,1307,some,all,none,somekey,images/chair.png,images/key.png,images/chair.png,images/key.png,images/key.png,images/key.png,images/key.png,images/key.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,images/cupcake.png,key,key,key,key,chair,key,chair,key,cupcake,cupcake,cupcake,cupcake,key,chair,cupcake,C,N,all
12016_12,16,1/20/16,16:01,4.27926078,M,1,boat,some,4237,some,all,none,someboat,images/boat.png,images/teddybear.png,images/boat.png,images/teddybear.png,images/boat.png,images/boat.png,images/boat.png,images/boat.png,images/drum.png,images/drum.png,images/drum.png,images/drum.png,boat,boat,boat,boat,boat,teddybear,boat,teddybear,drum,drum,drum,drum,boat,teddybear,drum,C,N,all
12016_12,17,1/20/16,16:01,4.27926078,M,1,bird,none,5087,some,none,all,nonebird,images/penguin.png,images/bird.png,images/penguin.png,images/bird.png,images/dog.png,images/dog.png,images/dog.png,images/dog.png,images/bird.png,images/bird.png,images/bird.png,images/bird.png,bird,bird,bird,bird,penguin,bird,penguin,bird,dog,dog,dog,dog,bird,penguin,dog,C,Y,none
12016_12,18,1/20/16,16:01,4.27926078,M,1,trafficlight,none,3457,none,all,some,nonetrafficlight,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/trafficlight.png,images/map.png,images/map.png,images/trafficlight.png,images/trafficlight.png,trafficlight,trafficlight,trafficlight,trafficlight,map,map,trafficlight,trafficlight,spoon,spoon,spoon,spoon,trafficlight,map,spoon,C,N,all
12016_12,19,1/20/16,16:01,4.27926078,M,1,bear,none,3679,none,all,some,nonebear,images/chicken.png,images/chicken.png,images/chicken.png,images/chicken.png,images/bear.png,images/bear.png,images/bear.png,images/bear.png,images/bear.png,images/lion.png,images/lion.png,images/bear.png,bear,bear,bear,bear,bear,lion,lion,bear,chicken,chicken,chicken,chicken,bear,lion,chicken,L,Y,none
12016_12,20,1/20/16,16:01,4.27926078,M,1,turtle,all,1136,all,none,some,allturtle,images/turtle.png,images/turtle.png,images/turtle.png,images/turtle.png,images/elephant.png,images/elephant.png,images/elephant.png,images/elephant.png,images/turtle.png,images/frog.png,images/frog.png,images/turtle.png,turtle,turtle,turtle,turtle,turtle,frog,frog,turtle,elephant,elephant,elephant,elephant,turtle,frog,elephant,L,Y,all
12016_12,21,1/20/16,16:01,4.27926078,M,1,bee,none,1712,all,none,some,nonebee,images/bee.png,images/bee.png,images/bee.png,images/bee.png,images/house.png,images/house.png,images/house.png,images/house.png,images/bee.png,images/barn.png,images/bee.png,images/barn.png,bee,bee,bee,bee,bee,barn,bee,barn,house,house,house,house,bee,barn,house,C,Y,none
12016_12,22,1/20/16,16:01,4.27926078,M,1,shirt,all,3613,none,some,all,allshirt,images/shorts.png,images/shorts.png,images/shorts.png,images/shorts.png,images/hat.png,images/shirt.png,images/shirt.png,images/hat.png,images/shirt.png,images/shirt.png,images/shirt.png,images/shirt.png,shirt,shirt,shirt,shirt,hat,shirt,shirt,hat,shorts,shorts,shorts,shorts,shirt,hat,shorts,R,Y,all
12016_12,23,1/20/16,16:01,4.27926078,M,1,train,all,3478,all,some,none,alltrain,images/train.png,images/train.png,images/train.png,images/train.png,images/present.png,images/present.png,images/train.png,images/train.png,images/cup.png,images/cup.png,images/cup.png,images/cup.png,train,train,train,train,present,present,train,train,cup,cup,cup,cup,train,present,cup,L,Y,all
12016_12,24,1/20/16,16:01,4.27926078,M,1,cake,none,1345,none,some,all,nonecake,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/pear.png,images/pear.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,cake,cake,cake,cake,pear,pear,cake,cake,popsicle,popsicle,popsicle,popsicle,cake,pear,popsicle,L,Y,none
12016_12,25,1/20/16,16:01,4.27926078,M,1,apple,some,7538,some,all,none,someapple,images/apple.png,images/apple.png,images/cookie.png,images/cookie.png,images/apple.png,images/apple.png,images/apple.png,images/apple.png,images/orange.png,images/orange.png,images/orange.png,images/orange.png,apple,apple,apple,apple,apple,apple,cookie,cookie,orange,orange,orange,orange,apple,cookie,orange,L,Y,some
12016_12,26,1/20/16,16:01,4.27926078,M,1,car,none,6720,all,none,some,nonecar,images/car.png,images/car.png,images/car.png,images/car.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/car.png,images/toothbrush.png,images/car.png,images/toothbrush.png,car,car,car,car,car,toothbrush,car,toothbrush,firetruck,firetruck,firetruck,firetruck,car,toothbrush,firetruck,R,N,some
12016_12,27,1/20/16,16:01,4.27926078,M,1,tiger,all,1153,some,none,all,alltiger,images/pig.png,images/tiger.png,images/pig.png,images/tiger.png,images/cat.png,images/cat.png,images/cat.png,images/cat.png,images/tiger.png,images/tiger.png,images/tiger.png,images/tiger.png,tiger,tiger,tiger,tiger,pig,tiger,pig,tiger,cat,cat,cat,cat,tiger,pig,cat,R,Y,all
12016_12,28,1/20/16,16:01,4.27926078,M,1,glasses,all,1545,some,all,none,allglasses,images/necklace.png,images/glasses.png,images/necklace.png,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/sock.png,images/sock.png,images/sock.png,images/sock.png,glasses,glasses,glasses,glasses,necklace,glasses,necklace,glasses,sock,sock,sock,sock,glasses,necklace,sock,C,Y,all
12016_12,29,1/20/16,16:01,4.27926078,M,1,donut,some,6370,all,some,none,somedonut,images/donut.png,images/donut.png,images/donut.png,images/donut.png,images/donut.png,images/donut.png,images/strawberry.png,images/strawberry.png,images/carrot.png,images/carrot.png,images/carrot.png,images/carrot.png,donut,donut,donut,donut,donut,donut,strawberry,strawberry,carrot,carrot,carrot,carrot,donut,strawberry,carrot,C,Y,some
12016_12,30,1/20/16,16:01,4.27926078,M,1,balloon,none,7247,some,all,none,noneballoon,images/balloon.png,images/balloon.png,images/paintbrush.png,images/paintbrush.png,images/balloon.png,images/balloon.png,images/balloon.png,images/balloon.png,images/bell.png,images/bell.png,images/bell.png,images/bell.png,balloon,balloon,balloon,balloon,balloon,balloon,paintbrush,paintbrush,bell,bell,bell,bell,balloon,paintbrush,bell,R,Y,none
12016_13,1,1/20/16,16:19,3.690622861,M,0.95,purse,none,5136,none,all,some,nonepurse,images/shorts.png,images/shorts.png,images/shorts.png,images/shorts.png,images/purse.png,images/purse.png,images/purse.png,images/purse.png,images/purse.png,images/shirt.png,images/shirt.png,images/purse.png,purse,purse,purse,purse,purse,shirt,shirt,purse,shorts,shorts,shorts,shorts,purse,shirt,shorts,R,N,some
12016_13,2,1/20/16,16:19,3.690622861,M,0.95,carrot,none,4526,some,all,none,nonecarrot,images/strawberry.png,images/carrot.png,images/carrot.png,images/strawberry.png,images/carrot.png,images/carrot.png,images/carrot.png,images/carrot.png,images/banana.png,images/banana.png,images/banana.png,images/banana.png,carrot,carrot,carrot,carrot,strawberry,carrot,carrot,strawberry,banana,banana,banana,banana,carrot,strawberry,banana,C,N,all
12016_13,3,1/20/16,16:19,3.690622861,M,0.95,teddybear,all,6011,none,some,all,allteddybear,images/scissors.png,images/scissors.png,images/scissors.png,images/scissors.png,images/teddybear.png,images/boat.png,images/boat.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,images/teddybear.png,teddybear,teddybear,teddybear,teddybear,teddybear,boat,boat,teddybear,scissors,scissors,scissors,scissors,teddybear,boat,scissors,R,Y,all
12016_13,4,1/20/16,16:19,3.690622861,M,0.95,car,some,5644,none,some,all,somecar,images/bus.png,images/bus.png,images/bus.png,images/bus.png,images/car.png,images/fence.png,images/car.png,images/fence.png,images/car.png,images/car.png,images/car.png,images/car.png,car,car,car,car,car,fence,car,fence,bus,bus,bus,bus,car,fence,bus,R,N,all
12016_13,5,1/20/16,16:19,3.690622861,M,0.95,tree,some,4178,all,some,none,sometree,images/tree.png,images/tree.png,images/tree.png,images/tree.png,images/flower.png,images/tree.png,images/flower.png,images/tree.png,images/lamp.png,images/lamp.png,images/lamp.png,images/lamp.png,tree,tree,tree,tree,flower,tree,flower,tree,lamp,lamp,lamp,lamp,tree,flower,lamp,L,N,all
12016_13,6,1/20/16,16:19,3.690622861,M,0.95,crayon,none,4960,all,none,some,nonecrayon,images/crayon.png,images/crayon.png,images/crayon.png,images/crayon.png,images/drum.png,images/drum.png,images/drum.png,images/drum.png,images/crayon.png,images/paintbrush.png,images/crayon.png,images/paintbrush.png,crayon,crayon,crayon,crayon,crayon,paintbrush,crayon,paintbrush,drum,drum,drum,drum,crayon,paintbrush,drum,R,N,some
12016_13,7,1/20/16,16:19,3.690622861,M,0.95,apple,none,3231,none,some,all,noneapple,images/orange.png,images/orange.png,images/orange.png,images/orange.png,images/donut.png,images/donut.png,images/apple.png,images/apple.png,images/apple.png,images/apple.png,images/apple.png,images/apple.png,apple,apple,apple,apple,donut,donut,apple,apple,orange,orange,orange,orange,apple,donut,orange,R,N,all
12016_13,8,1/20/16,16:19,3.690622861,M,0.95,popsicle,some,6035,some,all,none,somepopsicle,images/popsicle.png,images/cookie.png,images/popsicle.png,images/cookie.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/popsicle.png,images/pear.png,images/pear.png,images/pear.png,images/pear.png,popsicle,popsicle,popsicle,popsicle,popsicle,cookie,popsicle,cookie,pear,pear,pear,pear,popsicle,cookie,pear,C,N,all
12016_13,9,1/20/16,16:19,3.690622861,M,0.95,frog,none,4989,none,all,some,nonefrog,images/penguin.png,images/penguin.png,images/penguin.png,images/penguin.png,images/frog.png,images/frog.png,images/frog.png,images/frog.png,images/monkey.png,images/frog.png,images/frog.png,images/monkey.png,frog,frog,frog,frog,monkey,frog,frog,monkey,penguin,penguin,penguin,penguin,frog,monkey,penguin,C,N,all
12016_13,10,1/20/16,16:19,3.690622861,M,0.95,shoe,some,5054,none,all,some,someshoe,images/glasses.png,images/glasses.png,images/glasses.png,images/glasses.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,images/shoe.png,images/watch.png,images/shoe.png,images/watch.png,shoe,shoe,shoe,shoe,shoe,watch,shoe,watch,glasses,glasses,glasses,glasses,shoe,watch,glasses,C,N,all
12016_13,11,1/20/16,16:19,3.690622861,M,0.95,pretzel,all,4509,some,none,all,allpretzel,images/pretzel.png,images/pizza.png,images/pizza.png,images/pretzel.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,pretzel,pretzel,pretzel,pretzel,pretzel,pizza,pizza,pretzel,cake,cake,cake,cake,pretzel,pizza,cake,R,Y,all
12016_13,12,1/20/16,16:19,3.690622861,M,0.95,pretzel,all,4516,some,none,all,allpretzel,images/pretzel.png,images/pizza.png,images/pizza.png,images/pretzel.png,images/cake.png,images/cake.png,images/cake.png,images/cake.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,images/pretzel.png,pretzel,pretzel,pretzel,pretzel,pretzel,pizza,pizza,pretzel,cake,cake,cake,cake,pretzel,pizza,cake,R,N,allall
12016_13,13,1/20/16,16:19,3.690622861,M,0.95,plate,all,4184,none,some,all,allplate,images/spoon.png,images/spoon.png,images/spoon.png,images/spoon.png,images/trafficlight.png,images/plate.png,images/trafficlight.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,images/plate.png,plate,plate,plate,plate,trafficlight,plate,trafficlight,plate,spoon,spoon,spoon,spoon,plate,trafficlight,spoon,R,Y,all
12016_13,14,1/20/16,16:19,3.690622861,M,0.95,bell,some,4521,some,all,none,somebell,images/block.png,images/bell.png,images/bell.png,images/block.png,images/bell.png,images/bell.png,images/bell.png,images/bell.png,images/pencil.png,images/pencil.png,images/pencil.png,images/pencil.png,bell,bell,bell,bell,block,bell,bell,block,pencil,pencil,pencil,pencil,bell,block,pencil,C,N,all
12016_13,15,1/20/16,16:19,3.690622861,M,0.95,horse,none,4697,none,some,all,nonehorse,images/sheep.png,images/sheep.png,images/sheep.png,images/sheep.png,images/horse.png,images/horse.png,images/goat.png,images/goat.png,images/horse.png,images/horse.png,images/horse.png,images/horse.png,horse,horse,horse,horse,horse,horse,goat,goat,sheep,sheep,sheep,sheep,horse,goat,sheep,R,N,all
12016_13,16,1/20/16,16:19,3.690622861,M,0.95,book,all,3237,some,none,all,allbook,images/bucket.png,images/book.png,images/book.png,images/bucket.png,images/guitar.png,images/guitar.png,images/guitar.png,images/guitar.png,images/book.png,images/book.png,images/book.png,images/book.png,book,book,book,book,bucket,book,book,bucket,guitar,guitar,guitar,guitar,book,bucket,guitar,R,Y,all
12016_13,17,1/20/16,16:19,3.690622861,M,0.95,present,all,5762,some,all,none,allpresent,images/present.png,images/key.png,images/present.png,images/key.png,images/present.png,images/present.png,images/present.png,images/present.png,images/table.png,images/table.png,images/table.png,images/table.png,present,present,present,present,present,key,present,key,table,table,table,table,present,key,table,C,Y,all
12016_13,18,1/20/16,16:19,3.690622861,M,0.95,firetruck,all,4444,none,all,some,allfiretruck,images/phone.png,images/phone.png,images/phone.png,images/phone.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/firetruck.png,images/house.png,images/firetruck.png,images/house.png,images/firetruck.png,firetruck,firetruck,firetruck,firetruck,house,firetruck,house,firetruck,phone,phone,phone,phone,firetruck,house,phone,C,Y,all
12016_13,19,1/20/16,16:19,3.690622861,M,0.95,partyhat,all,6116,none,all,some,allpartyhat,images/plane.png,images/plane.png,images/plane.png,images/plane.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/partyhat.png,images/bee.png,images/bee.png,images/partyhat.png,images/partyhat.png,partyhat,partyhat,partyhat,partyhat,bee,bee,partyhat,partyhat,plane,plane,plane,plane,partyhat,bee,plane,C,Y,all
12016_13,20,1/20/16,16:19,3.690622861,M,0.95,chair,some,3264,all,none,some,somechair,images/chair.png,images/chair.png,images/chair.png,images/chair.png,images/fork.png,images/fork.png,images/fork.png,images/fork.png,images/barn.png,images/chair.png,images/barn.png,images/chair.png,chair,chair,chair,chair,barn,chair,barn,chair,fork,fork,fork,fork,chair,barn,fork,L,N,all
12016_13,21,1/20/16,16:19,3.690622861,M,0.95,bear,none,7080,none,all,some,nonebear,images/tiger.png,images/tiger.png,images/tiger.png,images/tiger.png,images/bear.png,images/bear.png,images/bear.png,images/bear.png,images/bear.png,images/bird.png,images/bear.png,images/bird.png,bear,bear,bear,bear,bear,bird,bear,bird,tiger,tiger,tiger,tiger,bear,bird,tiger,C,N,all
12016_13,22,1/20/16,16:19,3.690622861,M,0.95,mitten,all,5762,some,none,all,allmitten,images/mitten.png,images/dress.png,images/mitten.png,images/dress.png,images/hat.png,images/hat.png,images/hat.png,images/hat.png,images/mitten.png,images/mitten.png,images/mitten.png,images/mitten.png,mitten,mitten,mitten,mitten,mitten,dress,mitten,dress,hat,hat,hat,hat,mitten,dress,hat,R,Y,all
12016_13,23,1/20/16,16:19,3.690622861,M,0.95,duck,some,3326,some,all,none,someduck,images/elephant.png,images/elephant.png,images/duck.png,images/duck.png,images/duck.png,images/duck.png,images/duck.png,images/duck.png,images/cat.png,images/cat.png,images/cat.png,images/cat.png,duck,duck,duck,duck,elephant,elephant,duck,duck,cat,cat,cat,cat,duck,elephant,cat,R,N,none
12016_13,24,1/20/16,16:19,3.690622861,M,0.95,owl,some,7754,none,all,some,someowl,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/giraffe.png,images/owl.png,images/owl.png,images/owl.png,images/owl.png,images/owl.png,images/dog.png,images/dog.png,images/owl.png,owl,owl,owl,owl,owl,dog,dog,owl,giraffe,giraffe,giraffe,giraffe,owl,dog,giraffe,C,N,all
